Grantee,state_level,z_avg_employment,z_avg_payroll,z_rev_programs_per_staff,z_rev_disasters_per_staff,z_Ratio_disbursed_to_obligated,z_Ratio_expended_to_disbursed,z_Ratio_obligated_funds_fully_expended,z_Ratio_Program_Completed,z_rev_Duration_of_completion,z_rev_Average_Duration_Program_Completion,z_E_TOTPOP,z_SPL_THEME1,z_SPL_THEME2,z_SPL_THEME3,z_SPL_THEME4
"Lake County, IL",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,-0.8839660749081386,-0.07449838806624594,0.5686675225880058,0.4187938990314442,1.0948593596954888,0.6641105965054256,-0.20877003101854252,-1.1687183348729837,-0.7988951585902551,1.1375599818698823,0.0568392220109995
"Lawrence County, IN",0,-0.420421510606961,-0.4385213263220568,-1.256848225658027,-0.1427492499119432,0.5785652815173954,-0.0026587367085866096,0.5686675225880058,0.4187938990314442,-1.6366904188603326,0.5298504515793403,-0.35745368891316404,-0.2827446850143209,0.4656908519793516,-1.314055826485081,-0.568417104481807
"Lee County, TX",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,-1.2900099196890888,-0.07449838806624594,-3.161784868768152,0.4187938990314442,0.9183503168015215,-0.46953441616782826,-0.35745368891316404,0.03099502163308893,0.621685012047466,1.0239204453855815,0.43050704499278875
"Lexington County, SC",0,-0.420421510606961,-0.4385213263220568,0.1535591677712554,-1.4830064985334581,-0.6352882285410126,-0.6024679229741686,-0.8457170710997274,-3.3042974668121206,-0.535679093923373,1.2796144791317985,-0.2983349989933776,-0.6113482218417278,-0.11056299615140695,0.5394515493015267,-0.27620596745070375
"Liberty County, TX",0,-0.420421510606961,-0.4385213263220568,-0.1285223109146011,-0.1427492499119432,0.1563776942626489,-0.07597582928851015,0.5655756163476041,0.4187938990314442,-1.284636863361437,-1.0179511552344118,-0.34012534565984043,1.8259436281795878,1.0136192061988463,1.0183787862134808,2.0820511685209326
"Livingston Parish, LA",0,-0.420421510606961,-0.4385213263220568,0.1535591677712554,-1.4830064985334581,-0.5489767164476059,-1.0588620595667753,0.5686675225880067,0.4187938990314442,0.16939254736345816,-0.5208076249915189,-0.35745368891316404,-0.47362260549036134,0.7180823329262801,-0.4162359936922656,-0.19329955182792566
"Luzerne County, PA",0,1.717241149787178,1.3425845022674663,0.7177220834314834,1.197507959072712,-0.049551579007465735,-0.0862778420165465,0.5652389712754379,0.04648476244708782,-1.4162952478151334,0.2510451119892933,-0.28982753773124326,-0.06971213158011992,0.6489228069925361,0.3336996908091635,0.27756056458705225
"Lycoming County, PA",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,-1.488838799075754,-0.14599681758307995,0.5686675225880041,0.4187938990314442,-0.052931684259817466,-0.8808469704677658,-0.33306148723855866,-0.14967577495352294,-0.3751910904680015,-0.7759820349478185,0.6702560895150528
MD,1,0.2943217630111438,0.3698844648471266,0.7177221217940105,1.1975079955271828,0.45942973230969525,-0.10648205719296293,-0.16484953482343478,0.4187938990314442,-1.6366904188603326,-0.3045586409636885,0.9021088874299673,-1.0709375030464767,-0.7955982318917956,0.9512777539651384,-0.031099955226768082
MO,1,1.1336085010826096,0.9308677508263613,0.7177221224186124,1.1975079943948164,-0.7885252994810927,-0.1747468926100736,-1.0460395131575524,-0.4085597378226813,0.5068173934786104,0.5308163519025495,0.9243713785137304,-0.30835399148102927,-0.20223574502866948,-0.07466957243911482,-0.31518469557937884
MS,1,-0.23915541784868646,-0.17527435978893627,0.717722008752346,1.1975079484360978,-0.7434033218668571,8.163321894055176,-1.1453920645323248,0.08033104759112045,-0.31528392287817336,-1.2973995340211135,0.27132470577883694,1.2623254073997037,0.99912190733881,0.4786994105355377,0.41866009809087895
"Madison County, IN",0,-0.420421510606961,-0.4385213263220568,-0.1285223109146011,-0.1427492499119432,0.6018961358163295,-0.1459603985701939,0.5686675225880058,0.4187938990314442,-0.052931684259817466,0.4560127379829,-0.3299160045535963,0.49953493436394997,1.0622030933554463,-0.1941788687896825,0.22981009351251244
"Marion County, IN",0,0.27519057289724386,0.6014001971625622,0.717722107620731,1.1975079778961655,0.625876412946748,-0.07449838806624594,0.5686675225880058,0.4187938990314442,0.2132786755146904,0.37985418055430414,-0.15956871996093616,1.0065044333513233,0.795852809009047,1.1834207638646401,0.466206638168062
"Marshall County, IN",0,-0.420421510606961,-0.4385213263220568,-0.1285223109146011,-0.1427492499119432,0.6623974023533253,-0.07449838806624594,0.5686675225880058,0.4187938990314442,0.6531044873160515,0.8677009201863082,-0.35745368891316404,0.12579897646784907,-0.03578369222566993,0.13935086176708514,0.2114770537008451
"Martin County, IN",0,-0.420421510606961,-0.4385213263220568,-0.9747667469721706,-0.1427492499119432,1.160587673292363,0.014655502793585616,0.5686675225880058,0.4187938990314442,0.3020154621061931,0.8849798037459402,-0.35745368891316404,-0.6007647984540715,-0.4013411864468798,-1.6658446135447964,-0.9743414126676495
"Mercer County, IL",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,-1.0694128625780623,-0.15977330378584334,0.5686675225880058,0.4187938990314442,0.3888231881196196,-0.3669879985204461,-0.35408467153397744,-1.4307403792327136,-0.45776557031811815,-1.4144451137950633,-2.1150672456937736
"Mercer County, NJ",0,2.174057120730576,2.3775945562641727,0.7177221221793617,1.1975079846285503,0.20495304190060878,-0.08156654826864561,-0.5040872021488411,-3.3042974668121206,0.6540690176050897,1.2796144791317985,-0.2790315237594831,-0.41106281390999394,-1.2686451496146594,1.3700610029045015,1.4373140995593865
"Montgomery County, IN",0,-0.420421510606961,-0.4385213263220568,-1.5389297043438834,-0.1427492499119432,1.2220909516419665,-0.2259389529124809,0.5686675225880058,0.4187938990314442,-1.6366904188603326,0.7525709677726725,-0.35745368891316404,-0.5350299798574064,0.49569321513016235,-0.23947127548473848,-0.3928790033526315
"Montgomery County, TX",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,-1.0009694809563243,-0.07449838806624594,0.5686675225880058,0.4187938990314442,0.4765954444220843,-0.5720808338152097,-0.35745368891316404,-0.8431016753127601,-0.4257690923959547,0.9989119321986649,0.016065574983403736
"Morgan County, IN",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,0.9046358718919245,-0.16869586859261265,0.5686675225880058,0.4187938990314442,0.7418412739075543,0.1491247408476952,-0.35745368891316404,-0.7700525352192927,-0.6454842835668485,-1.4147293014449147,-1.8637203637947717
NC,1,0.8469458112276097,0.7902827890152108,0.7177221226663936,1.1975079944306697,-0.919190539412825,-0.10498322872745178,-1.1339298129191238,-0.5965946552895279,0.3668801240440036,0.18645276375505243,1.7557834097503162,0.33035300059634315,0.06927918958387277,0.8146216934222804,0.3606032755732379
NJ,1,1.504260870467175,1.3482593994275354,0.7177221191630905,1.1975079963418829,-0.4010111700181182,-0.05045519747330726,-0.5556209155643996,0.21195548981791276,0.0075122138532349204,0.3842457126610521,1.5286285035007128,-0.6450574735135731,-0.9885885235404044,1.1199041402482335,0.37024511656932885
NY,1,3.4899023257761046,4.547823710631621,0.7177221245477916,1.1975079978258623,1.2391791695360022,-0.016255296651394163,0.17068423624689172,-0.511978942429447,-0.10424469563664293,-1.5926618475439138,3.7879880542180553,-0.1321458660270555,-1.0129129337125022,0.965634471796428,0.9688792441718337
"Newton County, IN",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,-0.8173002748614028,-0.07449838806624594,0.5686675225880058,0.4187938990314442,0.8286489999209807,0.35309069243204794,-0.35745368891316404,-0.04153670665031536,0.3774512733469818,-0.39342993479169647,-2.5854139161832177
"Newton County, TX",0,-0.420421510606961,-0.4385213263220568,-0.1285223109146011,-1.4830064985334581,-1.7446059999171153,-0.07449838806624594,-3.161784868768152,0.4187938990314442,-0.13925714512872506,-0.8474160870589124,-0.35745368891316404,1.7103256073491033,0.7013589613210701,0.0463149298970055,-0.29937143950267825
"Noble County, IN",0,-0.20764337123885182,-0.3211832508310549,0.7177215609805752,1.1975066584536636,1.0462663498199656,-0.40261961189975565,0.5686675225880058,0.4187938990314442,-0.40305617918063785,-0.41713432363372627,-0.34740734772739307,-0.07476865608755623,0.3977096665923178,0.18510507339314877,0.2781042132140872
"Norfolk County, VA",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,-0.3315502836358038,0.0057072778156763175,0.6355176486173054,0.4187938990314442,-0.31431939258913516,-1.7045989627780527,-0.35745368891316404,1.0522013036673588,-0.9683495933650021,1.0809000691807735,1.7708425322451213
OH,1,2.473195062038803,2.3176837566624653,0.717722124973393,1.1975079983067192,-1.867069838573904,-0.07449838806624594,-2.224451872808703,0.4187938990314442,1.1816670857089155,0.9711864075923655,2.10028592627793,-0.3387657066220145,-0.07151298408481606,-0.0328791330784315,-0.2139229250411877
OK,1,2.1450811379324195,1.3336199314899893,0.7177221222687343,1.197507995978295,-0.44251805585896464,-0.14908520860896182,-0.7362009044928768,-0.3258243741372686,-0.9311365124289825,0.6107244807247143,0.4602856581166102,0.1528962184522534,0.8102095070063269,0.6551251880486456,0.24866191681912236
OR,1,0.10675779039497743,0.24319224266208225,0.7177221184171906,1.1975079923183176,-1.1478465163855869,0.038145557246233364,-1.080186664056851,-3.3042974668121206,1.006122573103986,1.2796144791317985,0.49285896885632846,-0.1813480992821946,-0.5718922892555647,0.547514602934691,0.8048759689234594
"Ohio County, IN",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,-0.010002666583554068,-0.6977057838397042,0.5686675225880058,0.4187938990314442,0.47755997471112227,-0.05709497815747929,-0.35745368891316404,-1.2266919763187014,-1.3988971008162172,-1.7251687854512614,-0.9002843885849348
"Orange County, FL",0,-0.415165379283625,-0.42915465391542323,0.7177217020213851,1.1975059883267145,-1.190901190369884,-0.38681630493143276,-1.9451600825777526,-3.3042974668121206,1.2704038723004178,1.2796144791317985,-0.08632375785849533,0.5073196302335373,-0.7049451603853744,1.4730435025193775,0.8789265541918382
"Orange County, IN",0,-0.420421510606961,-0.4385213263220568,-0.1285223109146011,-0.1427492499119432,1.3237573706365013,-0.07449838806624594,0.5686675225880058,0.4187938990314442,0.6540690176050897,0.8004635254651311,-0.35745368891316404,0.5949268571646917,1.585658220835609,-1.3622966800473442,0.43983967975688365
"Orange County, NY",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,-1.2995855403343468,3.724057520841844,-0.839722368197046,-3.3042974668121206,-2.781587871948525,1.2796144791317985,-0.2770283442353116,-0.7377142970903434,-0.2145288890033104,1.0465844104612254,1.394969912053691
"Orleans Parish, LA",0,3.123670744509213,4.0720987301184,0.7177220704707118,1.197507967537775,-0.525042427072504,1.5756581956411957,0.01988926157295482,0.2698702443977015,-1.6952052563953093,-0.9112728306488573,-0.27965406647347335,1.2920451963502888,-0.7744672526411808,1.2786236265648367,1.066998776444311
"Owen County, IN",0,-0.420421510606961,-0.4385213263220568,-0.41060378960045757,-0.1427492499119432,1.5388244362403722,0.45222137246519584,0.5686675225880058,0.4187938990314442,0.8286489999209807,0.9971047329318138,-0.35745368891316404,0.5012282821059748,-0.5481805468828734,-1.29171157251552,-1.0813193813874604
PA,1,2.9234725757534736,2.95282364674464,0.7177221243426047,1.1975079977588774,-0.6172618366171426,-0.14293182478196342,-0.6419417460108258,-0.2017213286091498,-1.0785488916036345,0.14833592225040768,2.3461986139074797,-2.1809108929820873,-0.6402376185072987,0.17814021964622612,0.13986683238872252
"Parke County, IN",0,-0.420421510606961,-0.4385213263220568,-0.1285223109146011,-0.1427492499119432,1.2900214104621333,0.1700854113267114,0.5686675225880058,0.4187938990314442,1.4469129151943854,0.8684521759932485,-0.35745368891316404,0.5571322763114392,-0.9673072151890668,-1.0074173522954954,1.032295872418601
"Perry County, IN",0,-0.420421510606961,-0.4385213263220568,-0.9747667469721706,-0.1427492499119432,0.8850311384287258,0.0900136073454751,0.5686675225880058,0.4187938990314442,-1.1081278204674687,0.6280503177722804,-0.35745368891316404,-0.7108088829670571,-1.2364220677412054,-1.3497213765414227,0.685176224057003
"Pike County, IN",0,-0.420421510606961,-0.4385213263220568,-0.41060378960045757,-0.1427492499119432,0.6636718518538224,-0.07449838806624594,0.5686675225880058,0.4187938990314442,0.3878586578305816,0.9703412448095574,-0.35745368891316404,-0.9403750956046406,-0.8402277193055714,-1.7438896468852176,-1.3590634243991424
"Plaquemines Parish, LA",0,-0.420421510606961,-0.4385213263220568,0.1535591677712554,-1.4830064985334581,-1.0417002347544482,-0.07449838806624594,0.5686675225880058,0.4187938990314442,0.9603073843746777,0.5069103189031205,-0.35745368891316404,-0.2093662828599048,0.702854547399585,0.7183476748829393,0.14874604268135083
"Posey County, IN",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,0.008484860217642557,-0.07449838806624594,0.5686675225880058,0.4187938990314442,1.1807025554198773,0.7644032467319858,-0.35745368891316404,-1.955066692575843,-1.6050613756999612,-1.4413008467060138,-2.220233052323469
"Pulaski County, IN",0,-0.420421510606961,-0.4385213263220568,-0.1285223109146011,-0.1427492499119432,0.9834040485993006,-0.10786056941457753,0.5686675225880058,0.4187938990314442,0.8286489999209807,0.9706229657371602,-0.35745368891316404,0.0778207904438077,0.4151581708416561,-1.3311781323886234,-1.3282868715686835
"Putnam County, IN",0,-0.420421510606961,-0.4385213263220568,-0.692685268286314,-0.1427492499119432,-0.2955920849988471,-0.8235362313867933,0.5686675225880058,0.4187938990314442,-0.7541452043904963,0.06618609976146121,-0.35745368891316404,-0.8264739412348203,-1.7688053909021986,-0.6960187349709004,0.20912124298369417
"Queens County, NY",0,3.2552528850483853,4.997202780063871,0.7177221115694163,1.1975079938726578,-1.1820754661221673,-0.7520920980889345,-1.915708535987119,0.325716614885355,0.09560598025204554,0.15056946355334971,0.12598226436905413,0.5843904712143139,-1.8949331501902742,1.6615664847395035,1.1750640424181913
RI,1,-0.30894438544131264,-0.2179860205478196,0.7177219324338558,1.1975078842569207,0.6809437384903031,-0.14012263283294765,0.5686675225880058,0.4187938990314442,-0.49275749606117875,0.5979061785187917,-0.13290452631224803,-0.2942103375142555,-0.7847318407858105,0.5968326434672527,0.478614478209479
"Randolph County, IN",0,-0.420421510606961,-0.4385213263220568,-0.1285223109146011,-0.1427492499119432,0.8281244146091356,-0.12596856835690193,0.5686675225880058,0.4187938990314442,0.565332231013587,0.8684521759932485,-0.35745368891316404,0.18421947356771137,1.6130319781514542,-0.6742783797572737,-1.2923758594828978
"Rapides Parish, LA",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,0.8082188067544513,-0.07449838806624594,0.5686675225880058,0.4187938990314442,0.2991218712390789,-1.2932864084781146,-0.32972925583364227,1.0026003260572107,1.9809008326758237,0.6032161532369187,1.5175022720469915
"Richland County, SC",0,0.37356090899544664,0.9988734822959116,0.7177220893269666,1.197507913623064,-0.5773662405056241,-0.3399831592949089,-1.438171085826096,-1.4427517838903383,-0.49179296577214054,-1.189613107120322,-0.27263696570339524,0.2196621825570405,-0.6225519636962886,1.0510248424901527,0.991612833495511
"Ripley County, IN",0,-0.420421510606961,-0.4385213263220568,-0.692685268286314,-0.1427492499119432,1.2751127066858703,-0.26693366711085986,0.5686675225880058,0.4187938990314442,-0.8438465212710371,0.601681238948668,-0.35745368891316404,-0.6577271349983016,-0.2669197225415861,-1.1291207133443275,0.01518969663984787
"Rush County, IN",0,-0.420421510606961,-0.4385213263220568,0.1535591677712554,-0.1427492499119432,-0.9776913803875293,1.0192390247121201,0.5686675225880058,0.4187938990314442,-1.109092350756507,-0.006385211188993697,-0.35745368891316404,0.2833038351948136,0.13997033239494258,-1.4998790260316195,-1.8244266491407697
SC,1,-0.15354370554554767,-0.12863400060919963,0.7177221163780266,1.1975079778870836,-0.5764490442687936,-0.0812882031308295,-0.8369259478570764,-1.4427517838903383,0.300568666672636,0.35309069243204794,0.6736634418186587,0.4491529238152967,0.18362531084244552,0.6699586030713943,0.5568169870995633
"Schuylkill County, PA",0,-0.420421510606961,-0.4385213263220568,-0.1285223109146011,-1.4830064985334581,-0.21506220394492878,-0.1285933995009978,0.5686675225880058,0.4187938990314442,0.3893054532641387,0.2512955305916067,-0.3268118180006691,-0.10936469120587232,0.17187616873659065,-0.5904074995948998,-0.0885263803177554
"Scott County, IN",0,-0.420421510606961,-0.4385213263220568,-0.1285223109146011,-0.1427492499119432,0.568655333770166,1.5150301939245534,0.5686675225880058,0.4187938990314442,1.0929302991174128,0.696038968300398,-0.35745368891316404,0.9629007289941797,0.2940156984819625,-1.286844859011816,-0.0899157045868433
"Shelby County, IN",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,0.22958377616523246,-0.2410401420171389,0.5686675225880058,0.4187938990314442,0.47755997471112227,-0.05709497815747929,-0.35745368891316404,-0.6903240790322827,-0.30453597845574315,-0.438296060011975,-0.6861472349363017
"Shelby County, TN",0,-0.3278178800848275,-0.28934958560162627,0.7177220921187991,1.1975078418014247,-0.1965716265608222,-0.050764242962201764,0.22261425505790514,-3.3042974668121206,-1.1959000767699337,1.2796144791317985,-0.16027973928545566,1.044016789580905,0.8543619492321535,1.273224061217661,0.6270058209643
"Snyder County, PA",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,-0.06083399799785646,-0.27137112236635175,0.5686675225880058,0.4187938990314442,-0.49179296577214054,-1.189613107120322,-0.35745368891316404,-0.5322547710579766,-1.6128112308340843,-0.9171167265552352,0.15940759631153023
"Spencer County, IN",0,-0.420421510606961,-0.4385213263220568,-1.5389297043438834,-0.1427492499119432,1.3514206496324688,-0.07449838806624594,0.5686675225880058,0.4187938990314442,0.6531044873160515,0.9840047097982884,-0.35745368891316404,-1.2909451156410943,-1.3675804347479243,-0.9720715133452362,-1.5399474036941583
"Sullivan County, IN",0,-0.420421510606961,-0.4385213263220568,0.1535591677712554,-0.1427492499119432,1.336673786588052,-0.5666802238165106,0.5686675225880058,0.4187938990314442,0.8286489999209807,0.9199131987686747,-0.35745368891316404,0.21001950791495383,0.10761128815071493,-0.8614514706406059,1.3115198478038779
"Susquehanna County, PA",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,-0.009822852834362673,-0.3723654560841149,0.5686675225880058,0.4187938990314442,0.2132786755146904,-0.3658611148100354,-0.35745368891316404,-0.42907815238764774,-0.6006620220016633,-1.334552860730608,-1.6529659127143543
TN,1,0.5643343871082641,0.5284249703543881,0.717722121630623,1.197507992451478,0.2706099924096615,-0.5909741999076283,-0.7395534850668439,-0.04659252169900139,0.44798104584728804,0.08875597064711699,1.0372234890395484,0.3335427706690585,0.023094031147710088,0.1849903308777768,-0.1308586834781256
TX,1,0.240283657901333,0.020812817149481095,0.7177221113289343,1.1975079926741887,-0.5234512228296941,-0.08967602887123811,-0.8892842300264746,-0.051941790902799455,-0.821782890909291,0.02024483017808218,5.390331464833254,0.4859310615393326,0.36260914145172696,1.3507284749937145,0.4271416213608954
"Tarrant County, TX",0,-0.420421510606961,-0.4385213263220568,0.1535591677712554,-0.1427492499119432,-2.188112070508228,-1.146612959377573,-2.892976388782477,0.4187938990314442,1.3562470680248064,1.073169383384542,0.057737411154364815,0.08551141143883753,0.3487632131136539,1.4081066245283487,-0.23162678003386492
"Tensas Parish, LA",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,1.1393233178357465,-0.07449838806624594,0.5686675225880058,0.4187938990314442,1.3581761286028826,-1.9096917980728159,-0.35745368891316404,2.3545268295964195,1.0430323990763026,0.5588473564038797,0.08954874773758216
"Terrebonne Parish, LA",0,-0.420421510606961,-0.4385213263220568,-0.9747667469721706,-2.8232637471549733,-1.26448845590848,-0.07449838806624594,0.5686675225880058,0.4187938990314442,0.4765954444220843,-0.8981258540273979,-0.33387602877802625,0.8936616213202687,1.149944143294978,0.6576380881834486,1.1034232344556294
"Travis County, TX",0,-0.420421510606961,-0.4385213263220568,0.1535591677712554,-0.1427492499119432,-0.6274789367961469,-0.07449838806624594,0.5686675225880058,0.4187938990314442,-0.3162484531672112,-0.7788639946755894,-0.11207989466530863,-0.518637432965859,-1.9214004917009602,1.4150336984934757,0.8275215562355643
"Tuolumne County, CA",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,-0.8433782132953114,-0.14518549451853593,0.5686675225880058,0.4187938990314442,-0.7551097346795345,-1.60092566142026,-0.35745368891316404,-0.08739820799682603,-0.15334582215497988,0.1807001648204534,0.5718556880217881
"Tuscaloosa County, AL",0,-0.420421510606961,-0.4385213263220568,-1.256848225658027,-1.4830064985334581,0.9635395014371552,-0.1302527321991418,-0.03540019863045699,0.4187938990314442,-1.7254272054518356,-0.4845058711775711,-0.35745368891316404,0.44687652333070066,-1.399984799782409,0.682468984089208,1.2364963372731017
"Union Parish, LA",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,0.8173913170003437,-0.07449838806624594,0.5686675225880058,0.4187938990314442,0.3878586578305816,-0.1618951632256826,-0.35745368891316404,0.9772001099268355,1.241401498035668,0.21942073211269691,0.9537688485136023
VA,1,1.3274598831948756,1.4377956469643982,0.7177221247504343,1.1975079977770462,-0.36718565700438704,-0.033696784766135086,0.030464813895096234,-3.3042974668121206,-1.107163290178431,1.2796144791317985,1.400268567856263,-0.8913025344847648,-0.9291266644288056,0.6845733099511236,-0.5524251683051247
"Vanderburgh County, IN",0,-0.420421510606961,-0.4385213263220568,-0.692685268286314,-0.1427492499119432,1.380500742769398,-0.02018301890028336,0.5686675225880058,0.4187938990314442,0.6521399570270134,0.27127893505622463,-0.35745368891316404,-0.16202310223912225,-0.05218981829907294,-0.12171101807759346,0.7127814932297603
"Vermilion Parish, LA",0,-0.420421510606961,-0.4385213263220568,0.1535591677712554,-1.4830064985334581,-0.13344625373716673,-0.07449838806624594,0.5686675225880058,0.4187938990314442,-0.5366436242124112,-1.242013199654424,-0.35745368891316404,0.9592082901678198,1.4257211520150461,0.47632636757830005,0.43319508542645974
"Vermillion County, IN",0,-0.420421510606961,-0.4385213263220568,-0.1285223109146011,-0.1427492499119432,0.6606629133019057,-0.07449838806624594,0.5686675225880058,0.4187938990314442,1.0938948294064508,1.0735450112880123,-0.35745368891316404,-0.3549236325181368,1.3173138217178557,-1.559487385587936,-0.6802879108449289
WI,1,0.14337962473514942,0.20771135496232473,0.7177221242653316,1.197507994539645,-1.2137544068963761,-1.6010729086168152,-1.4157296297623028,-3.3042974668121206,0.2132786755146904,1.2796144791317985,0.8611674722559298,-1.1395216587807304,-0.9797875425181517,0.01879171397504851,-0.2839152290348691
WV,1,2.087359195114335,1.4329271325577662,0.7177221207886438,1.1975079927984984,-1.3408492944872188,-0.25641193595879824,-1.2943155582754253,-1.708686881450593,-0.40353844432515695,-0.16001702370833135,0.02908874808910794,0.33841741646944357,-0.25876771465523496,-0.985989437547147,0.12042556889420834
"Wabash County, IN",0,-0.420421510606961,-0.4385213263220568,-0.41060378960045757,-0.1427492499119432,1.2065049253480005,-0.12428229788926146,0.5686675225880058,0.4187938990314442,-2.253025273555661,0.19955278688857794,-0.35745368891316404,-0.4788202423096324,-0.1291445201571954,-1.0815903289066926,-0.4499923118927675
"Ward County, ND",0,-0.420421510606961,-0.4385213263220568,-0.692685268286314,-2.8232637471549733,1.638335286789431,-0.05902587658071733,0.5686675225880058,0.4187938990314442,-1.1962215868662796,-1.5596817176192255,-0.35745368891316404,-1.9650856667161574,-2.2968379181984204,-0.36486907598163787,0.5841179848315686
"Warrick County, IN",0,-0.420421510606961,-0.4385213263220568,-1.256848225658027,-0.1427492499119432,1.4927424250824388,0.1394466161126407,0.5686675225880058,0.4187938990314442,0.4765954444220843,0.9268354844183411,-0.35745368891316404,-2.279789640827776,-0.9278328068743296,-0.8614869940968376,-1.9811182645327454
"Wayne County, IN",0,-0.420421510606961,-0.4385213263220568,-0.41060378960045757,-0.1427492499119432,0.36966835311874935,-0.1537120472769218,0.5686675225880058,0.4187938990314442,-1.5479536322688299,0.01953311415045433,-0.35745368891316404,0.8602180034152745,1.5683909997473002,-0.2535740876086106,0.5389951487876957
"Wayne County, MI",0,1.2014819739453664,2.3025042635982644,0.7177221212074563,1.1975079940348599,-2.1799104637317215,-1.314749741218044,-3.0386720629641872,-0.511978942429447,1.2704038723004178,1.1077271505038062,0.020417018424629275,1.4681298428022493,1.470226168048425,1.1840246626205753,0.3979485327737159
"Wayne County, MO",0,-0.420421510606961,-0.4385213263220568,0.1535591677712554,-0.1427492499119432,-0.9905774389972682,1.2862863687249477,0.5686675225880058,0.4187938990314442,0.8296135302100189,0.7136934797635004,-0.35745368891316404,1.9986180604288593,0.5034430702642855,-1.4597730439463503,-0.0836033399729411
"Weld County, CO",0,-0.420421510606961,-0.4385213263220568,-0.9747667469721706,-0.1427492499119432,-0.41127642903136363,-0.06626538811995862,-3.161784868768152,0.4187938990314442,0.03773416290976122,0.0972880901687989,-0.29656765139046126,-0.3524541670610171,-0.3892858562382465,0.9956437742253744,0.17163969041980864
"West Baton Rouge Parish, LA",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,0.8230281090016077,-0.07449838806624594,0.5686675225880058,0.4187938990314442,0.9173857865124835,0.4567639937898405,-0.35745368891316404,0.1684384133607846,0.09025342548189204,0.5491494528527039,1.2054479601291253
"White County, IN",0,-0.420421510606961,-0.4385213263220568,-1.256848225658027,-0.1427492499119432,1.163244640145224,-0.2076445724470195,0.5686675225880058,0.4187938990314442,-0.3162484531672112,0.8382946214574932,-0.35745368891316404,-0.8545552912900684,0.5769987128530563,-0.044909305705271164,-1.743120976697594
"Whitley County, IN",0,-0.420421510606961,-0.4385213263220568,-0.41060378960045757,-0.1427492499119432,1.4841183183021667,0.24849594164486527,0.5686675225880058,0.4187938990314442,-0.13877487998420596,0.8432851064607411,-0.35745368891316404,-1.4775661480434326,-0.39943771325604305,-1.442153409655568,-2.1838992024166557
"Winn Parish, LA",0,-0.420421510606961,-0.4385213263220568,0.43564064645711187,-0.1427492499119432,1.1844378353527742,-0.07449838806624594,0.5686675225880058,0.4187938990314442,1.3581761286028826,-1.9096917980728159,-0.354370714195975,1.343903970949805,1.0999553116403789,0.11515938807349071,0.8117557460515612
"Winnebago County, IL",0,2.90128986509635,1.9224120152121293,0.7177221102470595,1.1975079703995246,0.35043037808502264,-0.09166795533953687,0.47576189373156524,0.4187938990314442,0.47707770956660317,-0.05799648512580795,-0.2965209642104728,0.6514188193361372,1.1782696372062418,0.7960729971172785,-0.02029847762491138
"Wyoming County, PA",0,-0.420421510606961,-0.4385213263220568,0.1535591677712554,-0.1427492499119432,0.14221595457565278,-0.34206029212771527,0.5686675225880058,0.4187938990314442,0.4765954444220843,-0.263878139017859,-0.35745368891316404,-1.2022089902152562,-1.1967210554751777,-1.3191356807261734,-1.2277420782687827
