model,variable,HR,HR_Lower,HR_Upper,p_value,concordance,n_obs,n_events
velocity_index_roll4_full_lag1,Prior_Grant_Count,1.0002622162258512,0.9808330016488881,1.0200763020076402,0.9790995676111928,0.8652606119220302,80806,80
velocity_index_roll4_full_lag1,Prior_Grant_Dollars_log,1.000013837058862,0.9978630440661193,1.002169265868639,0.9899500158364466,0.8652606119220302,80806,80
velocity_index_roll4_full_lag1,Disaster_Year,1.0002325815136957,0.9947193649786655,1.005776354965211,0.9342758337934425,0.8652606119220302,80806,80
velocity_index_roll4_full_lag1,Population_log,0.9997357116634257,0.9845841071364042,1.0151204817657182,0.9729378161528908,0.8652606119220302,80806,80
velocity_pp_roll4_only_lag0,Disbursement_Velocity_pp_roll4_lag0,0.9999999999869722,0.9999999988771967,1.0000000010967478,0.981643364672294,0.35670897359195425,81021,88
velocity_pp_roll4_only_lag0,Expenditure_Velocity_pp_roll4_lag0,0.9999999999857612,0.9999999987903823,1.00000000118114,0.981373710490297,0.35670897359195425,81021,88
velocity_pp_roll4_full_lag0,Disbursement_Velocity_pp_roll4_lag0,0.9999999999869409,0.9999999988771764,1.0000000010967052,0.9815989765969863,0.6409280418206931,80945,87
velocity_pp_roll4_full_lag0,Expenditure_Velocity_pp_roll4_lag0,0.9999999999857254,0.9999999987903585,1.0000000011810921,0.9813267527684939,0.6409280418206931,80945,87
velocity_pp_roll4_full_lag0,Government_Type_State,1.000134775288595,0.943253249033931,1.0604464599152272,0.9964007676224997,0.6409280418206931,80945,87
velocity_pp_roll4_full_lag0,Log_Obligated,1.0000410005994473,0.9898933419739683,1.0102926855590908,0.9937134542454584,0.6409280418206931,80945,87
velocity_pp_roll4_full_lag0,Prior_Grant_Count,1.0003344332014479,0.9809402569998207,1.020112051786906,0.9732956943245136,0.6409280418206931,80945,87
velocity_pp_roll4_full_lag0,Prior_Grant_Dollars_log,1.0000416117338178,0.9978933367788055,1.0021945115170678,0.9697475796049747,0.6409280418206931,80945,87
velocity_pp_roll4_full_lag0,Disaster_Year,1.000094510387962,0.9945967624878989,1.0056226477213235,0.9731939265242683,0.6409280418206931,80945,87
velocity_pp_roll4_full_lag0,Population_log,0.9999693960439527,0.9848561526538341,1.0153145617560808,0.996857281363228,0.6409280418206931,80945,87
velocity_index_roll4_only_lag0,Capacity_Velocity_Index_pp_roll4_lag0_scaled,0.9997388836363054,0.9785157295000473,1.021422349505847,0.980968573480487,0.3567024837194757,81021,88
velocity_index_roll4_full_lag0,Capacity_Velocity_Index_pp_roll4_lag0_scaled,0.999738236382599,0.9785153507468406,1.0214214222827986,0.9809211698479928,0.6408938066609089,80945,87
velocity_index_roll4_full_lag0,Government_Type_State,1.0001346211565725,0.9432531035827214,1.06044629658436,0.9964048834854785,0.6408938066609089,80945,87
velocity_index_roll4_full_lag0,Log_Obligated,1.000041006535633,0.9898933476601403,1.0102926917498185,0.9937125442168275,0.6408938066609089,80945,87
velocity_index_roll4_full_lag0,Prior_Grant_Count,1.000334428829918,0.9809402516891129,1.0201120483937673,0.9732960446232553,0.6408938066609089,80945,87
velocity_index_roll4_full_lag0,Prior_Grant_Dollars_log,1.0000416055572006,0.9978933306733941,1.0021945052689665,0.9697520670464538,0.6408938066609089,80945,87
velocity_index_roll4_full_lag0,Disaster_Year,1.000094492243942,0.9945967447057485,1.0056226292119772,0.9731990692702465,0.6408938066609089,80945,87
velocity_index_roll4_full_lag0,Population_log,0.9999693770757608,0.9848561332579905,1.0153145432332336,0.9968553336506292,0.6408938066609089,80945,87
velocity_pp_roll4_only_lag2,Disbursement_Velocity_pp_roll4_lag2,0.9999999999865663,0.9999999988767787,1.000000001096354,0.981071769142843,0.3444916037438198,80735,78
velocity_pp_roll4_only_lag2,Expenditure_Velocity_pp_roll4_lag2,0.9999999999852883,0.9999999987899003,1.0000000011806764,0.9807555384506265,0.3444916037438198,80735,78
velocity_pp_roll4_full_lag2,Disbursement_Velocity_pp_roll4_lag2,0.9999999999865307,0.999999998876756,1.0000000010963055,0.981021320062959,0.8593928921595129,80667,77
velocity_pp_roll4_full_lag2,Expenditure_Velocity_pp_roll4_lag2,0.9999999999852478,0.9999999987898738,1.0000000011806218,0.9807021929778772,0.8593928921595129,80667,77
velocity_pp_roll4_full_lag2,Government_Type_State,1.0001347597383872,0.9429886934595062,1.0607439352929153,0.9964183398568912,0.8593928921595129,80667,77
velocity_pp_roll4_full_lag2,Log_Obligated,0.999627435215368,0.989426031812553,1.0099340194281081,0.943237077489618,0.8593928921595129,80667,77
velocity_pp_roll4_full_lag2,Prior_Grant_Count,1.0003327640229593,0.980872429258252,1.0201791883726712,0.9735201396065297,0.8593928921595129,80667,77
velocity_pp_roll4_full_lag2,Prior_Grant_Dollars_log,1.0000248498257058,0.9978719279629079,1.0021824166458548,0.981970165798177,0.8593928921595129,80667,77
velocity_pp_roll4_full_lag2,Disaster_Year,1.0001599627327076,0.994633823511619,1.005716804926055,0.954877453554304,0.8593928921595129,80667,77
velocity_pp_roll4_full_lag2,Population_log,0.9996326225138074,0.9844471531746031,1.0150523334558323,0.9624750002880873,0.8593928921595129,80667,77
velocity_index_roll4_only_lag2,Capacity_Velocity_Index_pp_roll4_lag2_scaled,0.9997300135593911,0.9784699970287188,1.0214519638276913,0.9803567779329663,0.34449633209164054,80735,78
velocity_index_roll4_full_lag2,Capacity_Velocity_Index_pp_roll4_lag2_scaled,0.999729276591612,0.9784695733216545,1.0214509001863807,0.9803028838440009,0.8593648140584436,80667,77
velocity_index_roll4_full_lag2,Government_Type_State,1.0001345931973826,0.9429885363518308,1.0607437587522186,0.9964227658810564,0.8593648140584436,80667,77
velocity_index_roll4_full_lag2,Log_Obligated,0.9996274414868245,0.9894260378135841,1.0099340259749285,0.9432380327077836,0.8593648140584436,80667,77
velocity_index_roll4_full_lag2,Prior_Grant_Count,1.000332759365875,0.9808724235895238,1.0201791847696038,0.9735205115126745,0.8593648140584436,80667,77
velocity_index_roll4_full_lag2,Prior_Grant_Dollars_log,1.0000248432252394,0.9978719214381376,1.0021824099693961,0.9819749533884519,0.8593648140584436,80667,77
velocity_index_roll4_full_lag2,Disaster_Year,1.0001599432407466,0.9946338044080333,1.0057167850419928,0.9548829432793083,0.8593648140584436,80667,77
velocity_index_roll4_full_lag2,Population_log,0.9996326019090505,0.9844471321089854,1.0150523133311666,0.9624728987503931,0.8593648140584436,80667,77
velocity_pp_cum_only_lag1,Disbursement_Velocity_pp_cum_lag1,0.9999999992099167,0.9999999792479395,1.0000000191718943,0.9381656183853252,0.6410958949329962,80878,81
velocity_pp_cum_only_lag1,Expenditure_Velocity_pp_cum_lag1,0.9999999991370168,0.9999999781946652,1.0000000200793688,0.9356273970007903,0.6410958949329962,80878,81
velocity_pp_cum_full_lag1,Disbursement_Velocity_pp_cum_lag1,0.9999999992056176,0.9999999792443223,1.0000000191669132,0.9378277126278646,0.8666550933962919,80806,80
velocity_pp_cum_full_lag1,Expenditure_Velocity_pp_cum_lag1,0.9999999991322865,0.9999999781907186,1.000000020073855,0.9352729143048171,0.8666550933962919,80806,80
