Grantee,Ratio_disbursed_to_obligated,Ratio_expended_to_disbursed,Timeliness,Duration_of_completion,Ratio_obligated_funds_fully_expended,Quarter_by_quarter_variance_expended,Num_Disaster,Num_Program,Ratio_Program_Completed,Average_Duration_Program_Completion,E_TOTPOP,avg_employment,avg_payroll,SPL_THEME1,SPL_THEME2,SPL_THEME3,SPL_THEME4,SPL_THEMES
"Leon County, FL",0.21617683869402135,0.5321445300512025,0.11074721009218824,12.013157894736842,0.17639252732890415,0.4714045207910317,2.0,3.0,0.6666666666666666,4.5131578947368425,28.502866666666666,0.43855237952673765,8398.5178099045,2.3112666666666666,1.12825,1.1778666666666668,3.3547,7.972083333333333
"Leon County, TX",0.8566484072586844,1.0661775224368697,0.02517901660162447,42.05701754385965,0.7543760067114095,0.2717108716175421,3.0,24.0,0.875,50.916666666666664,0.0,0.0,0.0,2.3602333333333334,2.6521666666666666,1.1969333333333332,2.0241000000000002,8.233433333333332
"Lewis County, TN",1.0,0.25,0.08301474604041506,12.046052631578949,1.0,0.4330127018922193,1.0,2.0,1.0,9.036184210526317,0.0,0.0,0.0,3.0688,2.2620999999999998,0.4279,2.3244000000000002,8.0832
"Lexington County, SC",0.4640477180331826,0.8381347649621147,0.014995893598821974,73.57565789473685,0.617936231118344,0.2743176037088145,2.0,18.0,0.6666666666666666,45.64473684210527,27.963516666666667,0.0,0.0,1.672,1.9897333333333334,1.1112833333333334,2.4254666666666664,7.1985
"Liberty County, FL",0.07563171448551055,0.7574342698776799,0.09757660343587204,10.467105263157896,0.053702807619237354,0.463636362128017,2.0,5.0,0.2,3.0,0.0,0.0,0.0,3.3982499999999995,1.9510666666666667,1.1065500000000001,3.1976833333333334,9.653516666666667
"Liberty County, TX",0.28790050789755955,0.9927619306542019,0.024215896295173817,61.569078947368425,0.43695505573900906,0.28167791931952074,4.0,63.0,0.9523809523809523,73.89638157894738,8.196416666666668,0.0,0.0,3.3992,2.40315,1.3359833333333333,3.7268166666666667,10.865133333333333
"Lincoln County, AR",0.6255531795688544,0.2662188989024902,0.011479495506381693,87.11184210526316,1.0,0.30559283723040903,1.0,4.0,1.0,63.057565789473685,0.0,0.0,0.0,3.1339333333333332,1.7398833333333332,1.0363,3.4821333333333335,9.392233333333333
"Lincoln County, MS",0.6019443740601504,1.0,0.05565726839985353,17.967105263157897,1.0,0.3186689467642167,1.0,1.0,1.0,27.013157894736842,0.0,0.0,0.0,2.9064666666666668,2.3228500000000003,0.8884666666666666,2.726233333333333,8.844033333333334
"Linn County, IA",0.04780163288216515,0.9919647413804591,0.041632429471377706,24.019736842105264,0.11892932758403425,0.32375903538989975,1.0,43.0,0.7441860465116279,10.035361842105264,0.0,0.0,0.0,0.6498333333333334,1.723766666666667,0.7777,2.372,5.5233
"Little River County, AR",0.41244047516758187,0.2022128981646501,0.011888002502737367,84.11842105263159,1.0,0.22871506231047029,1.0,2.0,1.0,51.07565789473684,0.0,0.0,0.0,2.4460166666666665,2.4783,0.6810999999999999,2.2047333333333334,7.81015
"Livingston County, IL",0.5064769333333333,0.9795363398770742,0.03027285401314479,33.03289473684211,1.0,0.39307101846344455,1.0,1.0,1.0,33.03289473684211,3.710266666666667,0.0,0.0,1.58045,2.0478,0.58165,2.5248666666666666,6.734750000000001
"Livingston Parish, LA",0.39837932016524097,0.9825661292689251,0.027922485251863815,60.065789473684205,0.6058461411141972,0.31383181593331144,5.0,28.0,0.9642857142857143,41.04215399610137,0.0,0.0,0.0,1.7695999999999998,2.2944666666666667,0.6629,2.4712166666666664,7.198166666666666
"Logan County, AR",0.46653178981560184,0.3659859396934676,0.011479495506381693,87.11184210526316,1.0,0.291874575817554,1.0,4.0,1.0,58.600328947368425,0.0,0.0,0.0,2.714066666666666,2.630133333333333,0.7040833333333333,2.4244,8.472666666666667
"Lonoke County, AR",0.4827888325741279,0.060421395043010646,0.008998875140607425,111.125,0.53652109893435,0.21794494717703367,1.0,3.0,1.0,85.08333333333333,7.115066666666667,0.0,0.0,1.7593666666666667,2.29245,0.7228833333333333,2.0187833333333334,6.793466666666666
"Lowndes County, MS",0.7304502202913797,1.0048728981994413,0.02081906588138611,48.03289473684211,1.0000000000000002,0.2890931016281176,1.0,3.0,1.0,60.05043859649123,0.0,0.0,0.0,3.2814,2.19665,1.1437000000000002,2.9265666666666665,9.5483
"Luzerne County, PA",0.6554723538163783,0.9965692895466783,0.014624624497513294,73.57565789473685,0.9945685706859155,0.32830219969152374,2.0,101.0,0.9900990099009901,43.85526315789474,31.9876,3.164516327760623,39693.93307411919,2.0558333333333336,2.2690333333333332,1.01475,2.7310499999999998,8.07065
"Lycoming County, PA",0.26781382202982557,0.9457841980347557,0.013873676524278934,72.07894736842105,0.2711020104005591,0.312143468426049,1.0,5.0,1.0,46.25000000000001,11.537666666666667,0.0,0.0,1.9991666666666668,1.8924166666666666,0.4941166666666666,2.9477499999999996,7.33345
MD,0.7009438463477471,0.9861284612342969,0.008998875140607425,111.125,0.8198058800198398,0.3098031712629156,1.0,7.0,1.0,39.5405701754386,595.7811166666667,0.710667537130862,12003.856276218652,1.3463095799176041,1.7378124408686348,1.3045013026945655,2.5607227861721413,6.949342753769531
MO,0.3879802288304796,0.9258082852770425,0.028273667360275062,37.02412280701755,0.6144992690620134,0.2727892775080163,3.0,38.0,0.7631578947368421,20.169736842105266,606.3114166666667,1.544406242504161,20529.633751796286,1.8867184936733865,1.9560207890626844,0.8231539361729654,2.4039571514079108,7.069842606902907
MS,0.6626286837716304,12.347333876514309,0.02245130724477031,76.58552631578948,0.5200443211475894,0.2777961213735687,2.0,268.0,0.9776119402985075,57.32802580380913,297.4161833333333,0.18618923993367334,4073.3885013436598,2.999788911450017,2.397818635602079,1.0827800356951844,2.808912534633888,9.289301293907956
"Macoupin County, IL",0.4361135623767144,1.114198093564138,0.027732165663200147,36.05921052631579,1.0000000000000002,0.25813368249931196,1.0,4.0,1.0,32.276315789473685,0.0,0.0,0.0,1.6945499999999998,1.921166666666667,0.19701666666666665,1.7469166666666667,5.55965
"Madison County, AR",0.7770598098433124,0.125,0.013320480238366489,75.07236842105263,1.0,0.33071891388307384,1.0,1.0,1.0,75.07236842105263,0.0,0.0,0.0,2.751716666666667,2.1548666666666665,0.8290000000000001,2.0332500000000002,7.768816666666666
"Madison County, IL",0.3268348623853211,1.0,0.041689522764673616,23.986842105263158,1.0,0.3965490469898194,1.0,3.0,1.0,23.98684210526316,26.6381,0.0,0.0,1.5040833333333332,1.7636333333333332,0.6750666666666666,2.0467,5.9895
"Madison County, IN",0.9169603298118203,0.9911237639434072,0.030212681375472075,33.098684210526315,1.0,0.3051592839094672,1.0,6.0,1.0,22.0405701754386,13.0255,0.0,0.0,2.459233333333333,2.4210166666666666,0.7670833333333333,2.7047000000000003,8.352016666666666
"Madison County, MS",0.5117379264440967,1.0052074541460767,0.01447481192267403,69.08552631578948,1.0,0.2942162578266839,1.0,2.0,1.0,48.06578947368421,0.0,0.0,0.0,1.2337333333333333,1.9791999999999998,1.2661833333333332,2.281283333333333,6.7604
"Madison County, TX",0.4420630318673262,0.976072866986831,0.019295258262917378,57.067982456140356,0.7794455896228033,0.29617906473651595,3.0,18.0,0.9444444444444444,54.59636222910217,1.3843333333333334,0.0,0.0,2.7755500000000004,1.9503833333333331,1.4050333333333331,3.866516666666667,9.9975
"Madison Parish, LA",0.5568183666321683,1.0,0.012815108338251412,78.03289473684211,1.0,0.27083783532817496,1.0,2.0,1.0,67.57236842105263,0.0,0.0,0.0,3.9672,2.5335,1.0494833333333333,3.979983333333333,11.530133333333334
"Marion County, AL",0.48421021579248574,0.9546806784006874,0.03187292703415558,34.578947368421055,0.9999999999999999,0.30882650637999626,2.0,11.0,1.0,27.58732057416268,0.0,0.0,0.0,3.1574833333333334,2.3630166666666668,0.5296166666666666,2.5796,8.6297
"Marion County, AR",0.616782510400439,0.0920673253916518,0.012809708410584862,78.06578947368422,1.0,0.2573873544995829,1.0,4.0,1.0,75.07236842105263,0.0,0.0,0.0,2.85435,2.051266666666667,0.20201666666666665,2.001866666666667,7.109500000000001
"Marion County, IN",0.8412682894854858,1.011965281496765,0.025606469002695417,39.05263157894737,1.0,0.33580336171660824,1.0,10.0,1.0,22.513157894736842,93.60085,0.7044325331550702,15842.832072434137,2.8185000000000002,2.3230666666666666,1.4134166666666665,2.83515,9.390133333333333
"Marion County, MS",0.8125110103761658,1.0002541539366847,0.11168258633357825,8.953947368421053,1.0,0.29935939206902346,1.0,1.0,1.0,48.03289473684211,0.0,0.0,0.0,3.74255,2.6239,0.8623333333333333,3.25995,10.488750000000001
"Marion County, SC",0.007696439581597177,1.0,0.03325311747976373,30.072368421052634,0.016517307683440233,0.3517650949901188,1.0,1.0,1.0,30.072368421052634,3.1613666666666673,0.0,0.0,3.735383333333333,2.659733333333333,1.3262666666666665,2.66935,10.390733333333333
"Marion County, TX",0.3144334088182413,1.0,0.047303582120517045,27.04605263157895,0.7450944442871754,0.3618472490388262,3.0,4.0,1.0,30.072368421052634,0.0,0.0,0.0,3.0318166666666664,2.1886666666666668,0.9638666666666666,2.3515166666666665,8.535866666666665
"Marlboro County, SC",0.02321691851851852,1.0,0.041632429471377706,24.019736842105264,0.039534400000000004,0.32688316718566696,1.0,1.0,1.0,24.019736842105264,0.0,0.0,0.0,4.03985,2.3209833333333334,1.2514999999999998,3.6964666666666663,11.308783333333333
"Marshall County, IA",0.17974215683511688,0.9912524444202875,0.041632429471377706,24.019736842105264,0.3754469759554763,0.3982541623300626,1.0,5.0,0.8,13.526315789473685,0.0,0.0,0.0,1.8470000000000002,2.28715,1.28405,3.037333333333333,8.45555
"Marshall County, IN",0.7564312178792084,0.9997721757775306,0.025606469002695417,39.05263157894737,0.9999999999999999,0.3438402427604808,1.0,9.0,1.0,20.046783625730995,0.0,0.0,0.0,2.194383333333333,2.0172333333333334,0.9235666666666668,2.6945833333333336,7.829783333333332
"Martin County, IN",0.9117556587817456,1.1079125341625256,0.01958510501224069,51.059210526315795,1.0000000000000002,0.3527291730941089,1.0,13.0,1.0,14.558704453441296,0.0,0.0,0.0,1.6795,1.8827999999999998,0.07661666666666667,2.040216666666667,5.679133333333334
"Matagorda County, TX",0.30973016810324566,1.025842145289942,0.01673308508057753,74.09649122807018,0.6228490740752672,0.2513269921740367,3.0,24.0,0.9583333333333334,72.62099542334099,3.6627,0.0,0.0,3.250366666666667,2.691966666666667,1.5359999999999998,2.96175,10.440066666666667
"Mendocino County, CA",0.2360803389279532,1.078291976726323,0.02889651907545345,37.53947368421053,0.5857631496807962,0.3353052738973738,2.0,10.0,0.5,3.605263157894737,0.0,0.0,0.0,2.93445,2.60285,1.3546333333333334,3.4002666666666665,10.292216666666667
"Mercer County, IL",0.5216717266511206,0.8879575300831791,0.010123329569085036,100.59868421052633,0.5837600373416181,0.2556714805002962,2.0,28.0,1.0,38.28547932330826,1.5935666666666666,0.0,0.0,1.0913333333333333,1.86205,0.19456666666666667,1.4107333333333332,4.558683333333334
"Mercer County, NJ",0.6384614523636363,0.9964097820718916,0.030303030303030304,33.0,0.7124330745454546,0.26194513902595923,1.0,1.0,0.0,0.0,37.09418333333333,2.5659499584207457,41910.95222353942,1.8139333333333332,1.5638500000000002,1.5009833333333333,3.371033333333333,8.2498
"Miami-Dade County, FL",0.3477730977257792,0.9988708585351407,0.07645311078254098,16.503289473684212,0.06856596086395683,0.44930010128197007,2.0,32.0,1.0,4.218133223684211,263.6655666666667,0.2679830196643378,9681.962010713823,3.0696833333333333,1.7897333333333334,1.6548666666666667,3.3515166666666665,9.8658
"Middlesex County, NJ",0.5905338430096463,1.0004328363413675,0.015856457333611518,63.06578947368421,0.9999999999999999,0.27182156564739035,1.0,31.0,1.0,16.09634974533107,82.77733333333333,0.0,0.0,1.4682166666666667,1.3343,1.5431833333333334,3.3570999999999995,7.7028
"Milam County, TX",0.2780426054060523,0.9030143780516471,0.018259279090827463,57.05701754385965,0.5885989722134203,0.2879390217007957,3.0,14.0,0.7857142857142857,43.16447368421053,2.4705833333333334,0.0,0.0,2.7814333333333336,2.908583333333333,1.2897666666666667,2.7836166666666666,9.763416666666666
"Miller County, AR",0.6183030000604273,0.06413457044671242,0.012331656660717182,81.0921052631579,0.9999999999999999,0.21798383886087025,1.0,3.0,1.0,68.07675438596492,4.336783333333334,0.0,0.0,3.067083333333333,2.5199000000000003,0.8446666666666666,3.5807,10.01235
"Miller County, MO",0.45349673844127186,1.0,0.037018996590355575,27.013157894736842,1.0,0.36634157112947724,1.0,1.0,1.0,27.013157894736842,0.0,0.0,0.0,2.6407666666666665,2.2687166666666667,0.18783333333333332,2.52655,7.623833333333334
"Mills County, IA",0.3230943605279548,0.9978103240032337,0.01958510501224069,51.059210526315795,0.695729887059836,0.3156044825757464,1.0,19.0,0.7894736842105263,32.65131578947368,0.0,0.0,0.0,0.6681500000000001,1.9324333333333332,0.30288333333333334,1.8800333333333334,4.783516666666666
"Mississippi County, AR",0.7231553591287798,0.2281275700795341,0.02221897383423476,45.006578947368425,1.0000000000000002,0.339122679246177,1.0,3.0,1.0,85.08333333333333,4.349783333333334,0.0,0.0,3.5903166666666664,2.900266666666667,1.1547166666666666,2.9164666666666665,10.561783333333333
"Mississippi County, MO",0.5811377426562532,1.0,0.03332602499451875,30.00657894736842,1.0,0.2968771826768212,1.0,1.0,1.0,30.00657894736842,1.3652,10.499072175017092,106030.40894060525,3.9251166666666664,2.6857166666666665,0.8529166666666667,3.1686833333333335,10.632416666666666
"Monmouth County, NJ",0.7427055558981416,1.0013218824115775,0.013320480238366489,75.07236842105263,0.9999999999999999,0.21238013449659318,1.0,117.0,1.0,16.823380566801617,62.876966666666654,0.7176798198534218,8333.486229634635,0.9563333333333333,1.3155000000000001,1.1905,2.24985,5.712183333333333
"Monroe County, AR",0.7087984939397529,0.2767221324008328,0.012331656660717182,81.0921052631579,2.0,0.372677996249965,1.0,1.0,1.0,87.11184210526316,0.0,0.0,0.0,3.61435,2.7657666666666665,1.0120333333333333,2.90195,10.294066666666668
"Monroe County, FL",0.27089083557292887,0.9860139542777431,0.06751932256342498,25.532894736842106,0.49413114823648263,0.35924480554480065,2.0,12.0,0.9166666666666666,6.2805023923444985,0.0,0.0,0.0,1.3846166666666668,1.4223,1.3274000000000001,3.6946999999999997,7.829000000000001
"Monroe County, IL",0.46521425383126763,0.9756064064675921,0.0359811883889092,28.509868421052634,1.0,0.375266754377856,2.0,2.0,1.0,31.503289473684212,0.0,0.0,0.0,0.27416666666666667,1.2497666666666667,0.17756666666666668,0.9011666666666667,2.60265
"Monroe County, IN",0.6614335521557719,1.0,0.0832420591456736,12.013157894736842,1.0,0.2798427845626473,1.0,1.0,1.0,12.013157894736842,0.0,0.0,0.0,2.2473833333333335,0.67165,0.90975,3.2283666666666666,7.0571166666666665
"Monroe County, NY",0.9141590902162082,1.0298249491787266,0.011483831973405863,87.07894736842105,0.9993420687119806,0.21430784890201202,1.0,11.0,0.9090909090909091,17.697368421052634,0.0,0.0,0.0,1.6872166666666668,1.9775333333333334,1.21035,2.8169833333333334,7.6921
"Monroe County, TN",1.0,0.25,0.08301474604041506,12.046052631578949,1.0,0.4330127018922193,1.0,2.0,1.0,9.036184210526317,0.0,0.0,0.0,3.333766666666667,2.2350499999999998,0.6361,2.3060666666666667,8.510983333333334
"Montgomery County, AR",0.51006674430569,0.3333333333333333,0.04157549234135667,24.05263157894737,1.0,0.30000000000000004,1.0,3.0,1.0,31.048245614035086,0.0,0.0,0.0,2.8573166666666663,2.2769166666666667,0.5898666666666667,2.1922666666666664,7.91635
"Montgomery County, IL",0.5674958571428572,1.0,0.04157549234135667,24.05263157894737,1.0000000000000002,0.3355315090812588,1.0,1.0,1.0,30.00657894736842,2.9205,0.0,0.0,2.0374833333333333,1.7469333333333334,0.39575,2.5541666666666667,6.734333333333333
"Montgomery County, IN",0.8754369799783144,1.0273379281138328,0.0092508064025318,108.09868421052632,0.9999999999999999,0.23531554626249743,1.0,17.0,1.0,16.78482972136223,0.0,0.0,0.0,1.7260833333333334,2.212683333333333,0.7458333333333332,2.361083333333333,7.0457
"Montgomery County, NY",0.956662091121219,0.9629558531064336,0.02562805597706963,39.01973684210527,0.9995123006256923,0.2424304827297717,1.0,11.0,1.0,43.39473684210526,0.0,0.0,0.0,2.7387833333333336,2.5941833333333335,1.04345,2.9337666666666666,9.310166666666666
"Montgomery County, OH",0.5091061966386554,0.7273283494800604,0.04157549234135667,24.05263157894737,0.9663865546218487,0.38557851829148565,1.0,2.0,1.0,13.526315789473685,53.4361,2.7456024244712043,38194.9816162268,2.2920333333333334,2.3615833333333334,1.0592166666666667,2.7657166666666666,8.478516666666666
"Montgomery County, TX",0.28293644483717056,1.0137503640305436,0.02709138406543012,51.059210526315795,0.39393189810398044,0.31786758184663944,5.0,70.0,0.9714285714285714,54.03037925696595,0.0,0.0,0.0,1.5077666666666667,1.8738166666666665,1.32685,2.58675,7.295183333333333
"Morehouse Parish, LA",0.28949014894041675,1.0,0.1722177586248874,46.536184210526315,0.5,0.29975328289358305,2.0,3.0,1.0,55.061403508771924,0.0,0.0,0.0,3.555683333333333,2.572433333333333,0.9777666666666667,3.5335,10.639383333333333
"Morgan County, CO",0.3955404066666667,1.0,0.037018996590355575,27.013157894736842,1.0,0.3571294107832509,1.0,1.0,1.0,27.013157894736842,0.0,0.0,0.0,2.4212666666666665,2.459633333333333,1.4480333333333333,3.1541333333333337,9.483066666666668
"Morgan County, IN",0.7693048738104791,3.36280604288499,0.011892653157029965,84.08552631578948,0.9999999999999999,0.34279254380129787,1.0,3.0,1.0,29.00877192982456,0.0,0.0,0.0,1.5595333333333334,1.7930166666666665,0.19443333333333335,1.5494333333333332,5.096416666666666
"Muscatine County, IA",0.42726381170317096,1.0,0.0832420591456736,12.013157894736842,1.0,0.3976845766765994,1.0,2.0,1.0,18.049342105263158,0.0,0.0,0.0,1.4759666666666666,2.2695333333333334,1.1513,2.3902,7.287
"Muskogee County, OK",0.09559731759603145,1.0881231421138147,0.04157549234135667,24.05263157894737,0.1500940591467223,0.35290710750935594,1.0,2.0,1.0,19.54605263157895,6.916366666666667,0.0,0.0,3.0681833333333337,2.7781333333333333,1.2433833333333333,3.5505666666666666,10.640283333333334
NC,0.3961432415710095,0.8374989094843154,0.022143424989777238,51.05098684210527,0.5332540386360192,0.31781828057325845,4.0,113.0,0.8141592920353983,28.277863777089788,999.5746,1.5842287765019285,23371.184196006183,2.339341644530921,2.0558700830499617,1.2403858913390295,2.776875211463782,8.412471427884151
NE,0.3263635267251372,0.7715153884202105,0.023783445470192455,42.04605263157895,0.3289181144624659,0.35253646896851104,1.0,55.0,0.4727272727272727,8.038157894736841,188.7254333333333,3.5293079669986005,40119.37568600192,1.270779067648568,1.9305247141079906,0.9805311496867769,2.417669817156515,6.599506917238281
NJ,0.4103198225919957,1.0339589049419053,0.021659269193759833,87.07894736842105,0.6300062016505482,0.2934955476320809,3.0,1011.0,0.9376854599406528,23.35229426851026,892.1288833333334,1.9013102395934396,26655.25742122784,1.6481117572000652,1.666840490854132,1.3836163458107649,2.782195839816336,7.480765314677723
NY,0.930180699078593,1.0966098646151339,0.02956412876085506,117.71052631578948,0.8907126747380453,0.28659453244420996,5.0,1471.0,0.9177430319510537,36.34502488537054,1960.8203333333333,5.369515843024192,112612.29781481587,2.011589331066718,1.6578952179695785,1.3112370952076227,3.1125383245575287,8.093259826392854
"Nacogdoches County, TX",0.648808530694312,0.9643068000033718,0.011883355484324915,84.15131578947368,0.9999999999999997,0.2627068612002681,1.0,25.0,1.0,84.60263157894738,6.4904166666666665,0.0,0.0,3.468116666666667,2.3081833333333335,1.4025666666666667,4.114216666666667,11.293083333333334
"Napa County, CA",0.23901244292184687,1.0004238957741316,0.06844013054819983,24.019736842105264,0.3754111369725856,0.2868998741799668,2.0,4.0,1.0,14.274671052631579,0.0,0.0,0.0,1.6476333333333333,1.668116666666667,1.5067666666666666,3.199816666666667,8.022333333333334
"Nash County, NC",0.1889535333333333,0.75,0.0833135165858179,13.526315789473685,1.0,0.5892556509887896,2.0,2.0,1.0,22.555921052631582,9.454433333333332,1.6469975536797803,25187.850899880177,2.8016166666666664,2.4287833333333335,1.3546833333333332,3.2678333333333334,9.852916666666667
"Nassau County, NY",0.9512820473074791,0.9821197390960492,0.010088941988583565,99.11842105263159,0.9986886952298181,0.3170039223931488,1.0,57.0,0.9473684210526315,25.573099415204677,135.63153333333332,0.0,0.0,0.8115833333333334,1.3496666666666668,1.4049333333333334,2.6477666666666666,6.213966666666667
"Natchitoches Parish, LA",0.04353282390395223,1.0,0.04755944931163955,21.026315789473685,0.029291232864476987,0.3571950373771214,1.0,4.0,1.0,7.506578947368421,3.880616666666667,0.0,0.0,3.562866666666667,2.2066833333333333,1.03275,3.6832833333333332,10.4856
"Navarro County, TX",0.3012652603465737,1.0555555555555556,0.06711498465610774,25.565789473684212,0.5212285959056272,0.38805823755846286,2.0,8.0,1.0,50.68503289473684,4.910416666666666,0.0,0.0,3.3958,2.9845333333333333,1.4607666666666665,3.299916666666667,11.141016666666667
"Neshoba County, MS",0.6902063535687,0.9332948359502016,0.055454213790587376,18.032894736842106,0.9999999999999998,0.3971679120235197,1.0,1.0,1.0,33.03289473684211,0.0,0.0,0.0,3.5283833333333336,2.9426166666666664,1.1399833333333333,3.0842166666666664,10.6952
"Nevada County, AR",0.6367590313156879,0.09090909090909091,0.011888002502737367,84.11842105263159,1.0,0.2763853991962833,1.0,3.0,1.0,76.08114035087719,0.0,0.0,0.0,3.1037,2.693433333333333,0.7973333333333333,2.9746666666666663,9.569133333333333
"Nevada County, CA",0.1508069255160563,0.9972651517806187,0.04859399251346663,21.00986842105263,0.2314781259471767,0.38156915689744386,2.0,3.0,0.3333333333333333,5.993421052631579,0.0,0.0,0.0,1.3044666666666667,1.6602833333333333,0.9148333333333333,1.8518833333333333,5.7314333333333325
"Newport County, RI",0.6086304504450266,1.0,0.013867347869719914,72.11184210526316,1.0,0.3608494925142333,1.0,7.0,1.0,23.18796992481203,8.333116666666667,5.063289540264888,61048.15777841802,0.9086333333333334,1.5006833333333331,0.8617166666666667,2.52755,5.7986
"Newton County, AR",0.5840373136241721,0.1268019807260823,0.012809708410584862,78.06578947368422,1.0,0.30000000000000004,1.0,1.0,1.0,78.06578947368422,0.0,0.0,0.0,2.4713,1.9584833333333336,0.21168333333333333,1.6794333333333331,6.320916666666666
"Newton County, IN",0.7821554235750926,1.0856269571422912,0.008998875140607425,111.125,0.9999999999999998,0.28083134272155846,1.0,7.0,1.0,17.17293233082707,0.0,0.0,0.0,2.0758,2.1692,0.6736,1.1511833333333332,6.069800000000001
"Newton County, MO",0.37173026023415406,0.997197879779734,0.024288276549166394,42.0296052631579,0.7918250423869195,0.3344693519906239,2.0,4.0,0.75,14.008771929824562,5.841566666666666,0.5972522591922639,5024.177304033735,2.1872666666666665,2.0799,0.8727666666666667,2.55505,7.694983333333333
"Newton County, MS",0.5713094490090715,1.0021722742624486,0.020790589522637123,48.098684210526315,1.0000000000000002,0.252175586869158,1.0,4.0,1.0,33.04111842105263,0.0,0.0,0.0,2.8783,2.7840000000000003,0.9864666666666667,3.0651166666666665,9.713866666666666
"Newton County, TX",0.4035530575390409,0.9530873133697942,0.01760747006042846,62.56688596491228,0.7167652216057506,0.3025392697898075,6.0,62.0,0.8548387096774194,84.46040218470705,0.0,0.0,0.0,3.317266666666667,2.2883166666666668,0.8799166666666666,2.4126833333333333,8.898183333333334
"Nicholas County, WV",0.01241828981521549,1.0,0.03325311747976373,30.072368421052634,0.007661412652198128,0.40832355207827875,1.0,2.0,1.0,12.029605263157896,0.0,0.0,0.0,2.5393333333333334,2.0387833333333334,0.045616666666666666,2.3860333333333332,7.009766666666667
"Noble County, IN",0.9578791827451316,0.9761396239588611,0.01074129036817186,93.09868421052632,1.0,0.3155364846400851,1.0,8.0,1.0,31.898026315789476,4.7519833333333334,0.10101045528358334,838.2184280949358,2.05225,2.17665,0.9450333333333333,2.7313500000000004,7.9052999999999995
"Norfolk County, VA",0.6311458988518649,1.0315456536681247,0.014488609284148319,69.01973684210526,1.015054840598081,0.32725748802537025,1.0,9.0,0.7777777777777778,63.516917293233085,0.0,0.0,0.0,2.8508833333333334,1.6742833333333333,1.3653166666666667,3.5550833333333336,9.445566666666666
"Nueces County, TX",0.3210496226513573,0.9449683823960989,0.019347614373655578,60.07236842105263,0.5506037156249617,0.2649770708525619,3.0,19.0,0.8947368421052632,41.527476780185765,35.23415,0.0,0.0,2.8335666666666666,2.4004833333333333,1.54735,3.2319666666666667,10.013366666666668
OH,0.0067933123406807615,1.0,0.06663743971942131,15.006578947368421,0.01299842645074224,0.42637796218694524,1.0,5.0,1.0,6.001644736842105,1162.5264833333333,2.8572347888256235,41156.09065192766,1.8651670679009456,2.0040939287849535,0.842760905667732,2.4598361321517053,7.17185235248192
OK,0.44839159511746535,0.9713271866240263,0.016153957911409163,72.0625,0.5419553742539975,0.25000871242265826,2.0,18.0,0.8333333333333334,18.025303643724694,386.79591666666664,2.5023940216716807,26014.917422850118,2.2135859398472197,2.328346325264683,1.1655543470139689,2.7151029454150044,8.422592975841335
OR,0.13622577836011232,1.0294176371714179,0.047633970542149795,20.99342105263158,0.09695996780120072,0.34957756381420463,1.0,57.0,0.2807017543859649,5.780701754385967,402.2033,0.5231829920985878,10219.8552718812,1.9767219034020609,1.8200800349693467,1.1150663049660474,3.02203688644504,7.933901888633716
"Obion County, TN",0.8790923233233708,0.24999999999999997,0.08301474604041506,12.046052631578949,0.9999999999999999,0.4330127018922193,1.0,2.0,1.0,10.54934210526316,0.0,0.0,0.0,2.9202166666666667,2.6383,0.9104833333333332,2.33045,8.79945
"Ocean County, NJ",0.7538968945903177,1.003386515566248,0.01752969669011648,57.04605263157895,0.9999999999999996,0.23789528919687644,1.0,85.0,1.0,16.67879256965944,59.49335,0.004335065054818319,66.27361572441953,1.4466833333333333,2.1011333333333333,0.9861666666666666,2.250383333333333,6.784366666666666
"Ohio County, IN",0.6696178018692179,0.8213658393162221,0.02562805597706963,39.01973684210527,0.9999999999999999,0.34555529774396315,1.0,2.0,1.0,29.99013157894737,0.0,0.0,0.0,1.2359333333333333,1.5159500000000001,0.04878333333333334,2.0810833333333334,4.881766666666667
"Oklahoma County, OK",0.643962146032783,0.9908631899053808,0.025606469002695417,39.05263157894737,0.9999999999999998,0.276072840841634,1.0,54.0,1.0,18.631700779727097,76.37345,0.0,0.0,2.2519,2.3560666666666665,1.4288999999999998,2.88615,8.923033333333334
"Oktibbeha County, MS",0.3912850695907699,0.9962415818209468,0.012804313031758066,78.09868421052632,0.9999999999999998,0.21674981050183081,1.0,2.0,1.0,88.60855263157895,0.0,0.0,0.0,3.285716666666667,1.12095,1.0788499999999999,3.362883333333333,8.8484
"Orange County, FL",0.11410010780868851,0.9217837814382659,0.0695130880468607,14.99013157894737,0.11220451897409754,0.40337601689864777,2.0,13.0,0.46153846153846156,4.802631578947368,128.24618333333333,0.005198335337075008,141.23645042290963,2.46475,1.7711499999999998,1.5493,3.0629000000000004,8.848116666666668
"Orange County, IN",0.9622012554977326,1.7446356915023156,0.02081906588138611,48.03289473684211,1.0,0.3044303484796854,1.0,8.0,1.0,21.37171052631579,0.0,0.0,0.0,2.5268333333333333,2.613516666666667,0.21903333333333333,2.8206,8.179966666666667
"Orange County, NY",0.8155159310511246,0.8032166816919322,0.016211283363797433,93.09868421052632,0.984693671953677,0.22241873217013347,2.0,14.0,0.9285714285714286,66.07017543859651,38.0417,0.0,0.0,1.58245,1.9515,1.3492166666666667,3.3476666666666666,8.230833333333335
