Grantee,state_level,z_avg_employment,z_avg_payroll,z_rev_programs_per_staff,z_rev_disasters_per_staff,z_Ratio_disbursed_to_obligated,z_Ratio_expended_to_disbursed,z_Ratio_obligated_funds_fully_expended,z_Ratio_Program_Completed,z_rev_Duration_of_completion,z_rev_Average_Duration_Program_Completion,z_E_TOTPOP,z_SPL_THEME1,z_SPL_THEME2,z_SPL_THEME3,z_SPL_THEME4
"Cass County, TX",0,-0.3298102988639643,-0.346386498165212,0.3600054689822272,-0.63195119242742,0.05678603135792183,-0.1256210711213003,0.29507881583910256,0.44024287538787477,-0.26667722542724254,-1.791889791977628,-0.2007151155621636,0.7105922128620581,1.103243768543586,-0.2446403314565027,0.2472398220226333
"Catahoula Parish, LA",0,-0.3298102988639643,-0.346386498165212,-0.04818201280266575,-0.63195119242742,0.3226556830386506,0.03422422381578839,0.5259624927000537,-0.019586783113260564,-3.6565234033193956,-1.346862735348699,-0.21188266228681427,1.0995061018620875,-0.7991867753761795,-0.21436985007259554,1.1805348776720026
"Chambers County, TX",0,-0.3298102988639643,-0.346386498165212,-1.1614205994887374,-2.415734715541241,-0.9194391007501472,0.022782271075577096,-0.7872063612494921,0.30122460653869376,-0.22129540899244385,-2.1103084809880923,-0.21188266228681427,-0.71433648764473,-0.9087800923748589,0.8233290189034235,-1.4501034565334467
"Charleston County, SC",0,-0.3298102988639643,-0.346386498165212,0.3600054689822272,0.2599405691294903,-0.2074302387534467,0.036332766347721056,0.4931196657451421,0.44024287538787477,0.7392445841661979,0.481875846502265,-0.06887471705517273,-0.8603808735165971,-2.099239425019095,0.5860068703161988,0.41482343614464245
"Charlton County, GA",0,2.3997949553439897,2.8794511347688556,0.43422136641201114,1.1518321300107996,-0.5663751796318761,0.036332766347721056,0.3914420337095508,0.44024287538787477,0.5577173184270029,0.029257710016126575,-0.20710067298439672,1.6374920290324726,-1.2950926813030454,0.7449564201578335,0.8718070902596913
"Chatham County, GA",0,1.7555965938926963,2.251003101249157,0.43422137376466613,1.1518323187093404,-0.24510009192802001,0.036332766347721056,0.21030157839850908,0.44024287538787477,0.649985320902174,0.1602038375529968,-0.10701005309651136,0.00405369523235244,-0.5772641619460124,0.9585424175428524,0.6489931474588675
"Cherokee County, IA",0,-0.3298102988639643,-0.346386498165212,0.3971134218717629,0.2599405691294903,-0.9582882039872563,-0.29673310542648196,0.6706575083262392,0.44024287538787477,0.8315125866413691,0.4178261102070566,-0.21188266228681427,-2.071680818093792,-0.903153993822888,-1.1519281408422954,-0.9618054104572026
"Cherokee County, TX",0,-0.3298102988639643,-0.346386498165212,-0.9387728821515232,0.2599405691294903,0.7732994499365915,-0.03517931403359311,0.6706575083262392,0.44024287538787477,-1.091071769281488,-1.4998191476404692,-0.19278087182824655,0.9136640232771828,0.952263945758485,1.06797276636894,1.33472671427947
"Chicot County, AR",0,-0.3298102988639643,-0.346386498165212,0.3600054689822272,0.2599405691294903,0.10832357262208185,-0.6005946011683965,0.6706575083262392,0.44024287538787477,-0.9085415904719107,-0.5564415452167222,-0.21188266228681427,1.6588250264777489,2.198521844863371,0.7917595441701417,2.0301241548097115
"Citrus County, FL",0,-0.3298102988639643,-0.346386498165212,0.3971134218717629,0.2599405691294903,-0.7641121791423849,-0.07843936515615757,0.3938253001432939,0.44024287538787477,-0.0841470466176651,-0.8816718728490576,-0.21188266228681427,0.3150254563114019,-0.3289836621490739,-0.5347882095849542,-0.7188894632930096
"Clark County, IL",0,-0.3298102988639643,-0.346386498165212,0.06314184586594142,-0.63195119242742,0.5902395584573913,0.023226271289279444,0.6706575083262392,0.44024287538787477,0.6038513196645884,0.5358199577375625,-0.20592963318030968,-1.2094173947431015,-0.035732908857951544,-2.0143809979572556,-1.9065422631693159
